speech,index,word
428,5,media
428,6,by
428,7,our
428,8,allies
429,0,by
429,1,the
429,2,media
429,3,because
429,4,they
429,5,refuse
429,6,to
429,7,talk
429,8,about
429,9,it
430,0,by
430,1,the
430,2,world
430,3,bank
431,0,because
431,1,they
431,2,embarrassed
432,0,by
432,1,everyone
432,2,has
432,3,discredited
432,4,and
432,5,matter
432,6,of
432,7,fact
432,8,matter
432,9,of
432,10,fact
433,0,mr
433,1,president
433,2,please
433,3,stop
434,0,even
434,1,the
434,2,people
434,3,who
434,4,testified
434,5,under
434,6,oath
435,0,so
435,1,let
435,2,me
435,3,ask
435,4,you
435,5,this
435,6,joe
436,0,go
436,1,ahead
436,2,i
436,3,listening
436,4,to
436,5,you
437,0,even
437,1,the
437,2,people
437,3,under
438,0,he
438,1,got
438,2,three
438,3,and
438,4,a
438,5,half
438,6,million
438,7,dollars
438,8,from
438,9,moscow
439,0,testified
439,1,under
439,2,oath
439,3,in
439,4,his
439,5,administration
439,6,said
439,7,i
439,8,did
439,9,my
439,10,job
439,11,and
439,12,i
439,13,did
439,14,it
439,15,very
439,16,well
440,0,oh
440,1,really
441,0,i
441,1,did
441,2,it
441,3,honorably
442,0,i
442,1,like
442,2,to
442,3,know
442,4,who
442,5,they
442,6,are
443,0,well
443,1,i
443,2,give
443,3,you
443,4,the
443,5,list
443,6,of
443,7,the
443,8,people
443,9,who
444,0,i
444,1,fire
444,2,them
445,0,no
445,1,no
445,2,go
445,3,ahead
445,4,sir
446,0,i
446,1,sure
446,2,that
446,3,you
446,4,already
446,5,fired
446,6,most
446,7,of
446,8,them
446,9,because
446,10,they
446,11,did
446,12,a
446,13,good
446,14,job
447,0,some
447,1,people
447,2,don't
447,3,do
447,4,a
447,5,good
447,6,job
448,0,well
448,1,here
448,2,the
449,0,go
449,1,ahead
449,2,you
449,3,get
449,4,the
449,5,wait
449,6,a
449,7,minute
449,8,you
449,9,get
449,10,the
449,11,final
449,12,word
449,13,mr
450,0,well
450,1,it
450,2,hard
450,3,to
450,4,get
450,5,any
450,6,word
450,7,in
450,8,with
450,9,this
450,10,clown
450,11,excuse
450,12,me
450,13,this
450,14,person
451,0,hey
451,1,let
451,2,me
451,3,just
451,4,tell
451,5,you
451,6,joe
452,0,no
452,1,no
452,2,mr
452,3,president
453,0,three
453,1,and
453,2,a
453,3,half
453,4,million
453,5,joe
454,0,that
454,1,is
454,2,simply
454,3,not
454,4,true
455,0,why
455,1,did
455,2,he
455,3,deserve
455,4,three
455,5,and
455,6,a
455,7,half
455,8,million
455,9,from
455,10,moscow
456,0,look
456,1,here
456,2,the
456,3,deal
456,4,we
456,5,want
456,6,to
456,7,talk
456,8,about
456,9,families
456,10,and
456,11,ethics
456,12,i
456,13,don't
456,14,want
456,15,to
456,16,do
456,17,that
456,18,i
456,19,mean
456,20,his
456,21,family
456,22,we
456,23,could
456,24,talk
456,25,about
456,26,all
456,27,night
456,28,his
456,29,family
456,30,already
457,0,my
457,1,family
458,0,no
458,1,no
459,0,my
459,1,family
459,2,lost
459,3,a
459,4,fortune
459,5,by
459,6,coming
459,7,down
459,8,and
459,9,helping
459,10,us
459,11,with
459,12,governance
460,0,and
460,1,that
460,2,such
460,3,a
461,0,mr
461,1,president
462,0,every
462,1,single
462,2,one
462,3,of
462,4,them
462,5,lost
462,6,a
462,7,fortune
463,0,this
463,1,is
463,2,not
463,3,about
463,4,my
463,5,family
463,6,or
463,7,his
463,8,family
463,9,it
463,10,about
463,11,your
463,12,family
463,13,the
463,14,american
463,15,people
463,16,that
463,17,not
463,18,true
463,19,it
463,20,doesn't
463,21,want
463,22,to
463,23,talk
463,24,about
463,25,what
463,26,you
463,27,need
463,28,you
463,29,the
463,30,american
463,31,people
463,32,it
463,33,about
463,34,you
463,35,that
463,36,what
463,37,we
463,38,talking
463,39,about
463,40,here
464,0,that
464,1,the
464,2,end
464,3,of
464,4,the
464,5,segment
464,6,we
464,7,moving
464,8,on
465,0,he
465,1,didn't
465,2,take
465,3,that
466,0,vice
466,1,president
467,0,chris
467,1,can
467,2,i
467,3,be
467,4,honest
467,5,it
467,6,a
467,7,very
467,8,important
467,9,question
468,0,try
468,1,to
468,2,be
468,3,honest
469,0,no
470,0,he
470,1,stood
470,2,up
471,0,the
471,1,answer
471,2,to
471,3,the
471,4,question
471,5,is
471,6,no
472,0,and
472,1,the
472,2,threatened
472,3,ukraine
473,0,sir
474,0,with
474,1,a
474,2,billion
474,3,dollars
475,0,that
475,1,is
475,2,absolutely
475,3,not
475,4,true
476,0,stop
476,1,gentlemen
476,2,i
476,3,hate
476,4,to
476,5,raise
476,6,my
476,7,voice
476,8,but
476,9,i
476,10,why
476,11,should
476,12,i
476,13,be
476,14,different
476,15,than
476,16,the
476,17,two
476,18,of
476,19,you
476,20,so
476,21,here
476,22,the
476,23,deal
477,0,that
477,1,a
477,2,good
477,3,point
478,0,we
478,1,have
478,2,six
478,3,segments
478,4,we
478,5,have
478,6,ended
478,7,that
478,8,segment
478,9,we
478,10,going
478,11,to
478,12,go
478,13,to
478,14,the
478,15,next
478,16,segment
478,17,in
478,18,that
478,19,segment
478,20,you
478,21,each
478,22,are
478,23,going
478,24,to
478,25,have
478,26,two
478,27,uninterrupted
478,28,moments
478,29,in
478,30,those
478,31,two
478,32,interrupted
478,33,minutes
478,34,mr
478,35,president
478,36,you
478,37,can
478,38,say
478,39,anything
478,40,you
478,41,want
478,42,i
478,43,going
478,44,to
478,45,ask
478,46,a
478,47,question
478,48,about
478,49,race
478,50,but
478,51,if
478,52,you
478,53,want
478,54,to
478,55,answer
478,56,about
478,57,something
478,58,else
478,59,go
478,60,ahead
478,61,but
478,62,i
478,63,think
478,64,that
478,65,the
478,66,country
478,67,would
478,68,be
478,69,better
478,70,served
478,71,if
478,72,we
478,73,allowed
478,74,both
478,75,people
478,76,to
478,77,speak
478,78,with
478,79,fewer
478,80,interruptions
478,81,i
478,82,appealing
478,83,to
478,84,you
478,85,sir
478,86,to
478,87,do
478,88,that
479,0,well
479,1,and
479,2,him
479,3,too
480,0,well
480,1,frankly
480,2,you
480,3,been
480,4,doing
480,5,more
480,6,interrupting
480,7,than
480,8,he
480,9,has
481,0,well
481,1,that
481,2,all
481,3,right
481,4,but
481,5,he
481,6,does
481,7,plenty
482,0,well
482,1,sir
482,2,less
482,3,than
483,0,he
483,1,does
483,2,plenty
484,0,no
484,1,less
484,2,than
484,3,you
484,4,have
484,5,let
484,6,please
484,7,continue
484,8,on
484,9,the
484,10,issue
484,11,of
484,12,rice
484,13,vice-president
484,14,biden
484,15,you
484,16,say
484,17,that
484,18,president
484,19,trump
484,20,response
484,21,to
484,22,the
484,23,violence
484,24,in
484,25,charlottesville
484,26,three
484,27,years
484,28,ago
484,29,when
484,30,he
484,31,talked
484,32,about
484,33,very
484,34,fine
484,35,people
484,36,on
484,37,both
484,38,sides
484,39,was
484,40,what
484,41,directly
484,42,led
484,43,you
484,44,to
484,45,launch
484,46,this
484,47,run
484,48,for
484,49,president
485,0,oh
485,1,yeah
485,2,sure
486,0,president
486,1,trump
486,2,you
486,3,have
486,4,often
486,5,said
486,6,that
486,7,you
486,8,believe
486,9,you
486,10,will
486,11,have
486,12,done
486,13,more
486,14,for
486,15,black
486,16,americans
486,17,than
486,18,any
486,19,president
486,20,with
486,21,the
486,22,possible
486,23,exception
486,24,of
486,25,abraham
486,26,lincoln
487,0,that
487,1,true
488,0,my
488,1,question
488,2,for
488,3,the
488,4,two
488,5,of
488,6,you
488,7,is
488,8,why
488,9,should
488,10,voters
488,11,trust
488,12,you
488,13,rather
488,14,than
488,15,your
488,16,opponent
488,17,to
488,18,deal
488,19,with
488,20,the
488,21,race
488,22,issues
488,23,facing
488,24,this
488,25,country
488,26,over
488,27,the
488,28,next
488,29,four
488,30,years
488,31,vice
488,32,president
488,33,biden
488,34,you
488,35,go
488,36,first
489,0,it
489,1,about
489,2,equity
489,3,and
489,4,equality
489,5,it
489,6,about
489,7,decency
489,8,it
489,9,about
489,10,the
489,11,constitution
489,12,and
489,13,we
489,14,have
489,15,never
489,16,walked
489,17,away
489,18,from
489,19,trying
489,20,to
489,21,require
489,22,equity
489,23,for
489,24,everyone
489,25,equality
489,26,for
489,27,the
489,28,whole
489,29,of
489,30,america
489,31,but
489,32,we
489,33,never
489,34,accomplished
489,35,it
489,36,but
489,37,we
489,38,never
489,39,walked
489,40,away
489,41,from
489,42,it
489,43,like
489,44,he
489,45,has
489,46,done
489,47,it
489,48,is
489,49,true
489,50,the
489,51,reason
489,52,i
489,53,got
489,54,in
489,55,the
489,56,race
489,57,is
489,58,when
489,59,those
489,60,people
489,61,close
489,62,your
489,63,eyes
489,64,remember
489,65,what
489,66,those
489,67,people
489,68,look
489,69,like
489,70,coming
489,71,out
489,72,of
489,73,the
489,74,fields
489,75,carrying
489,76,torches
489,77,their
489,78,veins
489,79,bulging
489,80,just
489,81,spewing
489,82,anti-semitic
489,83,bile
489,84,and
489,85,accompanied
489,86,by
489,87,the
489,88,ku
489,89,klux
489,90,klan
489,91,a
489,92,young
489,93,woman
489,94,got
489,95,killed
489,96,and
489,97,they
489,98,asked
489,99,the
489,100,president
489,101,what
489,102,he
489,103,thought
489,104,he
489,105,said
489,106,there
489,107,were
489,108,very
489,109,fine
489,110,people
489,111,on
489,112,both
489,113,sides
489,114,no
489,115,president
489,116,ever
489,117,said
489,118,anything
489,119,like
489,120,that
490,0,it
490,1,is
490,2,his
491,0,now
492,0,minute
492,1,sir
493,0,second
493,1,point
493,2,i
493,3,make
493,4,to
493,5,you
493,6,is
493,7,that
493,8,when
493,9,floyd
493,10,was
493,11,killed
493,12,when
493,13,mr
493,14,floyd
493,15,was
493,16,killed
493,17,there
493,18,was
493,19,a
493,20,peaceful
493,21,protest
493,22,in
493,23,front
493,24,of
493,25,the
493,26,white
493,27,house
493,28,what
493,29,did
493,30,he
493,31,do
493,32,he
493,33,came
493,34,out
493,35,of
493,36,his
493,37,bunker
493,38,had
493,39,the
493,40,military
493,41,use
493,42,tear
493,43,gas
493,44,on
493,45,them
493,46,so
493,47,he
493,48,could
493,49,walk
493,50,across
493,51,to
493,52,a
493,53,church
493,54,and
493,55,hold
493,56,up
493,57,a
493,58,bible
493,59,and
493,60,then
493,61,what
493,62,happened
493,63,after
493,64,that
493,65,the
493,66,bishop
493,67,of
493,68,that
493,69,very
493,70,church
493,71,said
493,72,that
493,73,it
493,74,was
493,75,a
493,76,disgrace
493,77,the
493,78,general
493,79,who
493,80,was
493,81,with
493,82,him
493,83,said
493,84,all
493,85,he
493,86,ever
493,87,wants
493,88,to
493,89,do
493,90,is
493,91,divide
493,92,people
493,93,not
493,94,unite
493,95,people
493,96,at
493,97,all
493,98,this
493,99,is
493,100,a
493,101,president
493,102,who
493,103,has
493,104,used
493,105,everything
493,106,as
493,107,a
493,108,dog
493,109,whistle
493,110,to
493,111,try
493,112,to
493,113,generate
493,114,racists
493,115,hatred
493,116,racist
493,117,division
494,0,this
494,1,is
494,2,a
494,3,man
494,4,who
494,5,in
494,6,fact
494,7,you
494,8,talk
494,9,about
494,10,helping
494,11,african-americans
494,12,one
494,13,in
494,14,1000
494,15,african
494,16,americans
494,17,has
494,18,been
494,19,killed
494,20,because
494,21,of
494,22,the
494,23,coronavirus
494,24,and
494,25,if
494,26,he
494,27,doesn't
494,28,do
494,29,something
494,30,quickly
494,31,by
494,32,the
494,33,end
494,34,of
494,35,the
494,36,year
494,37,one
494,38,in
494,39,500
494,40,will
494,41,have
494,42,been
494,43,killed
494,44,one
494,45,in
494,46,500
494,47,african
494,48,americans
494,49,this
494,50,man
494,51,is
494,52,as
494,53,a
494,54,savior
494,55,of
494,56,african-americans
494,57,this
494,58,man
494,59,cares
494,60,at
494,61,all
494,62,this
494,63,man
494,64,done
494,65,virtually
494,66,nothing
494,67,look
494,68,the
494,69,fact
494,70,is
494,71,that
494,72,you
494,73,have
494,74,to
494,75,look
494,76,at
494,77,what
494,78,he
494,79,talks
494,80,about
494,81,you
494,82,have
494,83,to
494,84,look
494,85,at
494,86,what
494,87,he
494,88,did
494,89,and
494,90,what
494,91,he
494,92,did
494,93,has
494,94,been
494,95,disastrous
494,96,for
494,97,the
494,98,african-american
494,99,community
495,0,so
496,0,president
496,1,trump
496,2,you
496,3,have
496,4,two
496,5,minutes
496,6,why
496,7,should
496,8,americans
496,9,trust
496,10,you
496,11,over
496,12,your
496,13,opponent
496,14,to
496,15,deal
496,16,race
496,17,issues
497,0,you
497,1,did
497,2,a
497,3,crime
497,4,bill
497,5,1994
497,6,where
497,7,you
497,8,call
497,9,them
497,10,super
497,11,predators
497,12,african-americans
497,13,are
497,14,super
497,15,predators
497,16,and
497,17,they
497,18,never
497,19,forgotten
497,20,it
497,21,they
497,22,never
497,23,forgotten
497,24,it
498,0,i
498,1,never
498,2,said
499,0,no
499,1,no
499,2,sir
499,3,it
499,4,his
499,5,two
499,6,minutes
500,0,so
500,1,you
500,2,did
500,3,that
500,4,and
500,5,they
500,6,call
500,7,you
500,8,a
500,9,super
500,10,predator
500,11,and
500,12,i
500,13,letting
500,14,people
500,15,out
500,16,of
500,17,jail
500,18,now
500,19,that
500,20,you
500,21,have
500,22,treated
500,23,the
500,24,african-american
500,25,population
500,26,community
500,27,you
500,28,have
500,29,treated
500,30,the
500,31,black
500,32,community
500,33,about
500,34,as
500,35,bad
500,36,as
500,37,anybody
500,38,in
500,39,this
500,40,country
500,41,you
500,42,did
500,43,the
500,44,1990
500,45,and
500,46,that
500,47,why
500,48,if
500,49,you
500,50,look
500,51,at
500,52,the
500,53,polls
500,54,i
500,55,doing
500,56,better
500,57,than
500,58,any
500,59,republican
500,60,has
500,61,done
500,62,in
500,63,a
500,64,long
500,65,time
500,66,because
500,67,they
500,68,saw
500,69,what
500,70,you
500,71,did
500,72,you
500,73,call
500,74,them
500,75,super
500,76,predators
500,77,and
500,78,you
500,79,called
500,80,them
500,81,worse
500,82,than
500,83,that
500,84,because
500,85,you
500,86,look
500,87,back
500,88,at
500,89,your
500,90,testimony
500,91,over
500,92,the
500,93,years
500,94,you
500,95,called
500,96,them
500,97,a
500,98,lot
500,99,worse
500,100,than
500,101,that
500,102,as
500,103,far
500,104,as
500,105,the
500,106,church
500,107,is
500,108,concerned
500,109,and
500,110,as
500,111,far
500,112,as
500,113,the
500,114,generals
500,115,are
500,116,concerned
500,117,we
500,118,just
500,119,got
500,120,the
500,121,support
500,122,of
500,123,250
500,124,military
500,125,leaders
500,126,and
500,127,generals
500,128,total
500,129,support
500,130,law
500,131,enforcement
500,132,almost
500,133,every
500,134,law
500,135,enforcement
500,136,group
500,137,in
500,138,the
500,139,united
500,140,states
500,141,i
500,142,have
500,143,florida
500,144,i
500,145,have
500,146,texas
500,147,i
500,148,have
500,149,ohio
500,150,i
500,151,have
500,152,every
500,153,excuse
500,154,me
500,155,portland
500,156,the
500,157,sheriff
500,158,just
500,159,came
500,160,out
500,161,today
500,162,and
500,163,he
500,164,said
500,165,i
500,166,support
500,167,president
500,168,trump
501,0,i
501,1,don't
501,2,think
501,3,you
501,4,have
501,5,any
501,6,law
501,7,enforcement
501,8,you
501,9,can't
501,10,even
501,11,say
501,12,the
501,13,word
501,14,law
501,15,enforcement
501,16,because
501,17,if
501,18,you
501,19,say
501,20,those
501,21,words
501,22,you
501,23,going
501,24,to
501,25,lose
501,26,all
501,27,of
501,28,your
501,29,radical
501,30,left
501,31,supporters
501,32,and
501,33,why
501,34,aren't
501,35,you
501,36,saying
501,37,those
501,38,words
501,39,joe
501,40,why
501,41,don't
501,42,you
501,43,say
501,44,the
501,45,words
501,46,law
501,47,enforcement
501,48,because
501,49,you
501,50,know
501,51,what
501,52,if
501,53,called
501,54,us
501,55,in
501,56,portland
501,57,we
501,58,would
501,59,put
501,60,out
501,61,that
501,62,fire
501,63,in
501,64,a
501,65,half
501,66,an
501,67,hour
501,68,but
501,69,they
501,70,won't
501,71,do
501,72,it
501,73,because
501,74,they
501,75,run
501,76,by
501,77,radical
501,78,left
501,79,democrats
501,80,if
501,81,you
501,82,look
501,83,at
501,84,chicago
501,85,if
501,86,you
501,87,look
501,88,at
501,89,any
501,90,place
501,91,you
501,92,want
501,93,to
501,94,look
501,95,seattle
501,96,they
501,97,heard
501,98,we
501,99,were
501,100,coming
501,101,in
501,102,the
501,103,following
501,104,day
501,105,and
501,106,they
501,107,put
501,108,up
501,109,their
501,110,hands
501,111,and
501,112,we
501,113,got
501,114,back
501,115,seattle
501,116,minneapolis
501,117,we
501,118,got
501,119,it
501,120,back
501,121,joe
501,122,because
501,123,we
501,124,believe
501,125,in
501,126,law
501,127,and
501,128,order
501,129,but
501,130,you
501,131,don't
501,132,the
501,133,top
501,134,10
501,135,cities
501,136,and
501,137,just
501,138,about
501,139,the
501,140,top
501,141,40
501,142,cities
501,143,are
501,144,run
501,145,by
501,146,democrats
501,147,and
501,148,in
501,149,many
501,150,cases
501,151,radical
501,152,left
501,153,and
501,154,they
501,155,got
501,156,you
501,157,wrapped
501,158,around
501,159,their
501,160,finger
501,161,joe
501,162,to
501,163,a
501,164,point
501,165,where
501,166,you
501,167,don't
501,168,want
501,169,to
501,170,say
501,171,anything
501,172,about
501,173,law
501,174,and
501,175,order
501,176,and
501,177,i
501,178,tell
501,179,you
501,180,what
501,181,the
501,182,people
501,183,of
501,184,this
501,185,country
501,186,want
501,187,and
501,188,demand
501,189,law
501,190,and
501,191,order
501,192,and
501,193,you
501,194,afraid
501,195,to
501,196,even
501,197,say
501,198,it
502,0,all
502,1,right
502,2,i
502,3,want
502,4,to
502,5,return
502,6,to
502,7,the
502,8,question
502,9,of
502,10,race
502,11,vice
502,12,president
502,13,biden
502,14,after
502,15,the
502,16,grand
502,17,jury
502,18,in
502,19,the
502,20,breonna
502,21,taylor
502,22,case
502,23,decided
502,24,not
502,25,to
502,26,charge
502,27,any
502,28,of
502,29,the
502,30,police
502,31,with
502,32,homicide
502,33,you
502,34,said
502,35,it
502,36,raises
502,37,the
502,38,question
502,39,whether
502,40,justice
502,41,could
502,42,be
502,43,equally
502,44,applied
502,45,in
502,46,america
502,47,do
502,48,you
502,49,believe
502,50,that
502,51,there
502,52,is
502,53,a
502,54,separate
502,55,but
502,56,unequal
502,57,system
502,58,of
502,59,justice
502,60,for
502,61,blacks
502,62,in
502,63,this
502,64,country
503,0,yes
503,1,there
503,2,is
503,3,there
503,4,systemic
503,5,injustice
503,6,in
503,7,this
503,8,country
503,9,in
503,10,education
503,11,and
503,12,work
503,13,and
503,14,in
503,15,law
503,16,enforcement
503,17,and
503,18,the
503,19,way
503,20,in
503,21,which
503,22,it
503,23,enforced
503,24,but
503,25,look
503,26,the
503,27,vast
503,28,majority
503,29,of
503,30,police
503,31,officers
503,32,are
503,33,good
503,34,decent
503,35,honorable
503,36,men
503,37,and
503,38,women
503,39,they
503,40,risk
503,41,their
503,42,lives
503,43,every
503,44,day
503,45,to
503,46,take
503,47,care
503,48,of
503,49,us
503,50,but
503,51,there
503,52,are
503,53,some
503,54,bad
503,55,apples
503,56,and
503,57,when
503,58,they
503,59,occur
503,60,when
503,61,they
503,62,find
503,63,them
503,64,they
503,65,have
503,66,to
503,67,be
503,68,sorted
503,69,out
503,70,they
503,71,have
503,72,to
503,73,be
503,74,held
503,75,accountable
503,76,they
503,77,have
503,78,to
503,79,be
503,80,held
503,81,accountable
503,82,and
503,83,what
503,84,i
503,85,going
503,86,to
503,87,do
503,88,as
503,89,president
503,90,of
503,91,the
503,92,united
503,93,states
503,94,is
503,95,call
503,96,together
503,97,an
503,98,entire
503,99,group
503,100,of
503,101,people
503,102,at
503,103,the
503,104,white
503,105,house
503,106,everything
503,107,from
503,108,the
503,109,civil
503,110,rights
503,111,groups
503,112,to
503,113,the
503,114,police
503,115,officers
503,116,to
503,117,the
503,118,police
503,119,chiefs
503,120,and
503,121,we
503,122,going
503,123,to
503,124,work
503,125,this
503,126,out
504,0,we
504,1,going
504,2,to
504,3,work
504,4,this
504,5,out
504,6,so
504,7,we
504,8,changed
504,9,the
504,10,way
504,11,in
504,12,which
504,13,we
504,14,have
504,15,more
504,16,transparency
504,17,in
504,18,when
504,19,these
504,20,things
504,21,happen
504,22,these
504,23,cops
504,24,aren't
504,25,happy
504,26,to
504,27,see
504,28,what
504,29,happened
504,30,to
504,31,george
504,32,floyd
504,33,these
504,34,cops
504,35,aren't
504,36,happy
504,37,to
504,38,see
504,39,what
504,40,happened
504,41,to
504,42,breonna
504,43,taylor
504,44,most
504,45,don't
504,46,like
504,47,it
504,48,but
504,49,we
504,50,have
504,51,to
504,52,have
504,53,a
504,54,system
504,55,where
504,56,people
504,57,are
504,58,held
504,59,accountable
504,60,when
504,61,and
504,62,by
504,63,the
504,64,way
504,65,violence
504,66,in
504,67,response
504,68,is
504,69,never
504,70,appropriate
504,71,never
504,72,appropriate
504,73,peaceful
504,74,protest
504,75,is
504,76,violence
504,77,is
504,78,never
504,79,appropriate
505,0,all
505,1,right
505,2,mr
506,0,what
506,1,is
506,2,peaceful
506,3,protest
506,4,when
506,5,they
506,6,run
506,7,through
506,8,the
506,9,middle
506,10,of
506,11,the
506,12,town
507,0,president
507,1,trump
508,0,and
508,1,burn
508,2,down
508,3,your
508,4,stores
508,5,and
508,6,kill
508,7,people
508,8,all
508,9,over
508,10,the
508,11,place
509,0,that
509,1,is
509,2,not
509,3,peaceful
509,4,protest
510,0,no
510,1,it
510,2,not
510,3,but
510,4,you
510,5,say
510,6,it
510,7,is
511,0,president
511,1,trump
511,2,i
511,3,like
511,4,to
511,5,continue
511,6,with
511,7,the
511,8,issue
511,9,of
511,10,race
511,11,i
511,12,promise
511,13,we
511,14,going
511,15,to
511,16,get
511,17,to
511,18,the
511,19,issue
511,20,of
511,21,law
511,22,and
511,23,order
511,24,in
511,25,a
511,26,moment
512,0,fine
513,0,this
513,1,month
513,2,your
513,3,administration
513,4,directed
513,5,federal
513,6,agencies
513,7,to
513,8,end
513,9,racial
513,10,sensitivity
513,11,training
513,12,that
513,13,addresses
513,14,white
513,15,privilege
513,16,or
513,17,critical
513,18,race
513,19,theory
513,20,why
513,21,did
513,22,you
513,23,decide
513,24,to
513,25,do
513,26,that
513,27,to
513,28,end
513,29,racial
513,30,sensitivity
513,31,training
513,32,and
513,33,do
513,34,you
513,35,believe
513,36,that
513,37,there
513,38,is
513,39,systemic
513,40,racism
513,41,in
513,42,this
513,43,country
513,44,sir
514,0,i
514,1,ended
514,2,it
514,3,because
514,4,it
514,5,racist
514,6,i
514,7,ended
514,8,it
514,9,because
514,10,a
514,11,lot
514,12,of
514,13,people
514,14,were
514,15,complaining
514,16,that
514,17,they
514,18,were
514,19,asked
514,20,to
514,21,do
514,22,things
514,23,that
514,24,were
514,25,absolutely
514,26,insane
514,27,that
514,28,it
514,29,a
514,30,radical
514,31,revolution
514,32,that
514,33,was
514,34,taking
514,35,place
514,36,in
514,37,our
514,38,military
514,39,in
514,40,our
514,41,schools
514,42,all
514,43,over
514,44,the
514,45,place
514,46,and
514,47,you
514,48,know
514,49,it
514,50,and
514,51,so
514,52,does
514,53,everybody
514,54,else
514,55,and
514,56,he
514,57,would
514,58,know
514,59,it
515,0,what
515,1,is
515,2,radical
515,3,about
515,4,racial
515,5,sensitivity
515,6,training
516,0,if
516,1,you
516,2,were
516,3,a
516,4,certain
516,5,person
516,6,you
516,7,had
516,8,no
516,9,status
516,10,in
516,11,life
516,12,it
516,13,was
516,14,sort
516,15,of
516,16,a
516,17,reversal
516,18,and
516,19,if
516,20,you
516,21,look
516,22,at
516,23,the
516,24,people
516,25,we
516,26,were
516,27,paying
516,28,people
516,29,hundreds
516,30,of
516,31,thousands
516,32,of
516,33,dollars
516,34,to
516,35,teach
516,36,very
516,37,bad
516,38,ideas
516,39,and
516,40,frankly
516,41,very
516,42,sick
516,43,ideas
516,44,and
516,45,really
516,46,they
516,47,were
516,48,teaching
516,49,people
516,50,to
516,51,hate
516,52,our
516,53,country
516,54,and
516,55,i
516,56,not
516,57,going
516,58,to
516,59,do
516,60,that
516,61,i
516,62,not
516,63,going
516,64,to
516,65,allow
516,66,that
516,67,to
516,68,happen
516,69,we
516,70,have
516,71,to
516,72,go
516,73,back
516,74,to
516,75,the
516,76,core
516,77,values
516,78,of
516,79,this
516,80,country
516,81,they
516,82,were
516,83,teaching
516,84,people
516,85,that
516,86,our
516,87,country
516,88,is
516,89,a
516,90,horrible
516,91,place
516,92,it
516,93,a
516,94,racist
516,95,place
516,96,and
516,97,they
516,98,were
516,99,teaching
516,100,people
516,101,to
516,102,hate
516,103,our
516,104,country
516,105,and
516,106,i
516,107,not
516,108,going
516,109,to
516,110,allow
516,111,that
516,112,to
516,113,happen
517,0,vice
517,1,president
517,2,biden
518,0,nobody
518,1,doing
518,2,that
518,3,he
518,4,the
518,5,racist
519,0,you
519,1,just
519,2,don't
519,3,know
520,0,here
520,1,the
520,2,deal
520,3,i
520,4,know
520,5,a
520,6,lot
520,7,more
520,8,about
520,9,this
521,0,let
521,1,him
521,2,finish
522,0,the
522,1,fact
522,2,is
522,3,that
522,4,there
522,5,is
522,6,racial
522,7,insensitivity
522,8,people
522,9,have
522,10,to
522,11,be
522,12,made
522,13,aware
522,14,of
522,15,what
522,16,other
522,17,people
522,18,feel
522,19,like
522,20,what
522,21,insults
522,22,them
522,23,what
522,24,is
522,25,demeaning
522,26,to
522,27,them
522,28,it
522,29,important
522,30,people
522,31,know
522,32,many
522,33,people
522,34,don't
522,35,want
522,36,to
522,37,hurt
522,38,other
522,39,people
522,40,feelings
522,41,but
522,42,it
522,43,makes
522,44,a
522,45,big
522,46,difference
522,47,it
522,48,makes
522,49,a
522,50,gigantic
522,51,difference
522,52,in
522,53,the
522,54,way
522,55,a
522,56,child
522,57,is
522,58,able
522,59,to
522,60,grow
522,61,up
522,62,and
522,63,have
522,64,a
522,65,sense
522,66,of
522,67,self-esteem
522,68,it
522,69,a
522,70,little
522,71,bit
522,72,like
522,73,how
522,74,this
522,75,guy
522,76,and
522,77,his
522,78,friends
522,79,look
522,80,down
522,81,on
522,82,so
522,83,many
522,84,people
522,85,they
522,86,look
522,87,down
522,88,their
522,89,nose
522,90,on
522,91,people
522,92,like
522,93,irish
522,94,catholics
522,95,like
522,96,me
522,97,who
522,98,grow
522,99,up
522,100,in
522,101,scranton
522,102,they
522,103,look
522,104,down
522,105,on
522,106,people
522,107,who
522,108,don't
522,109,have
522,110,money
522,111,they
522,112,look
522,113,down
522,114,on
522,115,people
522,116,who
522,117,are
522,118,of
522,119,a
522,120,different
522,121,faith
522,122,they
522,123,looked
522,124,down
522,125,on
522,126,people
522,127,who
522,128,are
522,129,a
522,130,different
522,131,color
522,132,in
522,133,fact
522,134,we
522,135,all
522,136,americans
522,137,the
522,138,only
522,139,way
522,140,we
522,141,going
522,142,to
522,143,bring
522,144,this
522,145,country
522,146,together
522,147,is
522,148,bring
522,149,everybody
522,150,together
522,151,there
522,152,nothing
522,153,we
522,154,cannot
522,155,do
522,156,if
522,157,we
522,158,do
522,159,it
522,160,together
522,161,we
522,162,can
522,163,take
522,164,this
522,165,on
522,166,and
522,167,we
522,168,can
522,169,defeat
522,170,racism
522,171,in
522,172,american
523,0,vice
523,1,president
523,2,i
523,3,mean
523,4,president
523,5,trump
523,6,sir
524,0,during
524,1,the
524,2,obama-biden
524,3,administration
524,4,there
524,5,was
524,6,tremendous
524,7,division
524,8,there
524,9,was
524,10,hatred
524,11,you
524,12,look
524,13,at
524,14,ferguson
524,15,you
524,16,look
524,17,at
524,18,or
524,19,you
524,20,go
524,21,to
524,22,very
524,23,many
524,24,places
524,25,look
524,26,at
524,27,oakland
524,28,look
524,29,what
524,30,happened
524,31,in
524,32,oakland
524,33,look
524,34,what
524,35,happened
524,36,in
